,Unnamed: 0,title,description,y,upload_date,uploader,uploader_id,uploader_url,channel_id,channel_url,duration,view_count,average_rating,webpage_url,is_live,like_count,dislike_count,channel,extractor,n_entries,playlist,playlist_id,thumbnail,fps,height,url,width,query,p
1316,1396,Real Talk with Levi's Director of Data Science,We sat down with Levi's Director of ,0,20191105,Springboard,UCqd6TofKNjqagInm5Waeu7w,http://www.youtube.com/channel/UCqd6TofKNjqagInm5Waeu7w,UCqd6TofKNjqagInm5Waeu7w,https://www.youtube.com/channel/UCqd6TofKNjqagInm5Waeu7w,850,30937,4.9194632,https://www.youtube.com/watch?v=S2czDHNFDr4,,292.0,6.0,,youtube,559,data+science,data+science,https://i.ytimg.com/vi_webp/S2czDHNFDr4/maxresdefault.webp?v=5dc20fec,30,720,https://r10---sn-8p8v-bg0s.googlevideo.com/videoplayback?expire=1612935452&ei=vBwjYKS7Doub1sQP--Kl6As&ip=2804%3A431%3Ac7df%3Ab0c0%3Af1f5%3Aa746%3Ac740%3A8618&id=o-ADOsYts43zjp9156JV4gT5odNr4QXVKi2G7JGYW8puy3&itag=22&source=youtube&requiressl=yes&mh=-2&mm=31%2C29&mn=sn-8p8v-bg0s%2Csn-bg07dn6l&ms=au%2Crdu&mv=m&mvi=10&pl=47&initcwndbps=418750&vprv=1&mime=video%2Fmp4&ns=yyybSkOdGNt7oNiuYcK9cqcF&cnr=14&ratebypass=yes&dur=849.478&lmt=1573006224922527&mt=1612913586&fvip=2&c=WEB&txp=5306222&n=Sg1-7zCfTZ81T-wjR-&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRQIhANMI5vhSawsMqoR4VE_UxqUDvBFjRpxgJ7rVABE9r-dSAiArp2gajrRB87yvujV0gueG_iWMgR1KBWpIeMD3jhHp4w%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIhANlzlRglcwkusdYTj5IlgF-I6BHV7TvNQTHfQYm_Jmj9AiBiySnoYpI16Hi465Jv9jGNNCudpuEc9aVEPY-jXNIDVg%3D%3D,1280,data+science,0.468
1317,1397,Pytorch Tutorial 5-Live- Kaggle Advance House Price Prediction Using Pytorch Deep Learning,"github: https://github.com/krishnaik06/Pytorch-Tutorial Please donate if you want to support the channel through GPay UPID, ...",0,20200730,Krish Naik,krishnaik06,http://www.youtube.com/user/krishnaik06,UCNU_lfiiWBdtULKOw6X0Dig,https://www.youtube.com/channel/UCNU_lfiiWBdtULKOw6X0Dig,5749,8547,4.8988762,https://www.youtube.com/watch?v=0fSn9WG8MrA,,347.0,9.0,,youtube,438,kaggle,kaggle,https://i.ytimg.com/vi/0fSn9WG8MrA/maxresdefault.jpg?v=5f22cd72,30,720,https://r2---sn-8p8v-bg0ey.googlevideo.com/videoplayback?expire=1612936122&ei=WR8jYK6GPPma1sQP6vusoAY&ip=2804%3A431%3Ac7df%3Ab0c0%3Af1f5%3Aa746%3Ac740%3A8618&id=o-ALO9Ad0e-CIOXBGDk8vyF_TVenTy1EFKjE6kvy0RzFAt&itag=22&source=youtube&requiressl=yes&mh=D4&mm=31%2C29&mn=sn-8p8v-bg0ey%2Csn-bg0eznek&ms=au%2Crdu&mv=m&mvi=2&pl=47&initcwndbps=446250&vprv=1&mime=video%2Fmp4&ns=EzzrMcunYXXH1cIeEqtfmFkF&cnr=14&ratebypass=yes&dur=5748.749&lmt=1596145021853197&mt=1612914284&fvip=2&c=WEB&txp=5432432&n=HiFsK0dtgBY9iGxWDg&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRAIgXfJfcUKTFAbop8BG82p-fFxPOtbXSOT3mcdmnS3o9OcCICCyViGmvGvzyQTzfqARv0hQNmZhHJDBqhvh0gwgtSQO&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIgY4iRMMxNKJ7Ao4cDkjIqKjC3sJMN9nmUARdR1-LMDYECIQCuRSWA4vb4OhEVPzwQEbuBfZyi0t_SOvgfhJU82yTnvQ%3D%3D,1280,kaggle,0.43
1361,1442,【ゆっくり解説】Kaggleって何？タイタニック提出しよ【Pythonプログラミング入門】,ご意見、ご感想等ぜひコメントお願いします！】 あずまとぷろぐらまーぱんだによる プログラミング初心者の為の プログラミング初心者が ...,0,20201114,あずぱん動画,UCmBhKO2hi4JezgOwGHlE4Ig,http://www.youtube.com/channel/UCmBhKO2hi4JezgOwGHlE4Ig,UCmBhKO2hi4JezgOwGHlE4Ig,https://www.youtube.com/channel/UCmBhKO2hi4JezgOwGHlE4Ig,396,281,5.0,https://www.youtube.com/watch?v=8dNyjAn3OGU,,14.0,0.0,,youtube,438,kaggle,kaggle,https://i.ytimg.com/vi/8dNyjAn3OGU/maxresdefault.jpg,30,720,https://r5---sn-8p8v-bg0s.googlevideo.com/videoplayback?expire=1612935892&ei=dB4jYPH6Bp6B1sQPzom-QA&ip=2804%3A431%3Ac7df%3Ab0c0%3Af1f5%3Aa746%3Ac740%3A8618&id=o-AARJvojGqDPwP3InIdYSDAU4nY81sv3BVfSEI7MYfhGW&itag=22&source=youtube&requiressl=yes&mh=9-&mm=31%2C29&mn=sn-8p8v-bg0s%2Csn-bg07dnzl&ms=au%2Crdu&mv=m&mvi=5&pl=47&initcwndbps=418750&vprv=1&mime=video%2Fmp4&ns=8vtGLGGUtui9WaYmqqCUf1kF&ratebypass=yes&dur=395.273&lmt=1604931154240907&mt=1612913586&fvip=5&c=WEB&txp=6216222&n=8tmDI-Vdff_4HC7w32&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRQIhANQSi6e2PAgx7Y3avGXvA81L4pSpA_qs8hiitnEiCabyAiA1zd-ga_44RnB7wRt40hT4tt-krT0j-D0I5aZsO1g3tg%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRgIhAKSzQ_eFnjn-DivGF4lClH1PHLFH0czsKJm2HWkqBjAVAiEAmrJT9lWJbZEEeddW2ZkPIJIvPUy3ENGIOhQOA1qmuDo%3D,1280,kaggle,0.44
1366,1458,Deep Learning skills for Product Development | by Vladimir Iglovikov | Kaggle Days San Francisco,"Vladimir Iglovikov ""Deep Learning skills for Product Development"" ",0,20190516,Kaggle,kaggledotcom,http://www.youtube.com/user/kaggledotcom,UCSNeZleDn9c74yQc-EKnVTA,https://www.youtube.com/channel/UCSNeZleDn9c74yQc-EKnVTA,2738,1667,5.0,https://www.youtube.com/watch?v=1_SXgcpTYWA,,41.0,0.0,,youtube,438,kaggle,kaggle,https://i.ytimg.com/vi/1_SXgcpTYWA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDx8EkLEYGQEVgBM93hm7BhFPwW-w,24,720,https://r14---sn-8p8v-bg0s.googlevideo.com/videoplayback?expire=1612936790&ei=9iEjYLKvG8OZ1sQPlYevuAE&ip=2804%3A431%3Ac7df%3Ab0c0%3Af1f5%3Aa746%3Ac740%3A8618&id=o-AI5rRe_ET49lHpTAey-Dz9LQMxyJZo_3KlJpTskxiBVf&itag=22&source=youtube&requiressl=yes&mh=fJ&mm=31%2C29&mn=sn-8p8v-bg0s%2Csn-bg0ezn7l&ms=au%2Crdu&mv=m&mvi=14&pcm2cms=yes&pl=47&initcwndbps=460000&vprv=1&mime=video%2Fmp4&ns=NRgX31S2GDhxSTYRWW9RgdQF&cnr=14&ratebypass=yes&dur=2737.098&lmt=1556216648024927&mt=1612914770&fvip=5&c=WEB&txp=2316222&n=MefXGK7CueCQOdj7J8&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRQIgZihU05vnX09oEJ1IpwzDf4FGOY2Sd1FchWxte58BtVUCIQDfTA655F5pAlLk8FT6K4jklKoEpYmV0VwrbUaamjv_KQ%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpcm2cms%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIhAK7Ygt6l-2XJAIiMppNB9tJePndP386rnJtJWUlUrqUqAiAVOgofDYfIeEPcy2l7YNXJC225WNePL4f5uTeb0hbKRQ%3D%3D,1280,kaggle,0.545
1382,1478,"Becoming The Youngest Kaggle Grandmaster | ML For Japanese Literature | ""Anokas"": Mikel Bober-Irizar","In this episode, Sanyam Bhutani interviews the Youngest ",0,20200209,Chai Time Data Science,UCRjtBP-o5FbgRzX2BHQEFtQ,http://www.youtube.com/channel/UCRjtBP-o5FbgRzX2BHQEFtQ,UCRjtBP-o5FbgRzX2BHQEFtQ,https://www.youtube.com/channel/UCRjtBP-o5FbgRzX2BHQEFtQ,3560,1962,5.0,https://www.youtube.com/watch?v=maR9ibJ2r7g,,71.0,0.0,,youtube,438,kaggle,kaggle,https://i.ytimg.com/vi_webp/maR9ibJ2r7g/maxresdefault.webp?v=5e4067f0,25,720,https://r5---sn-8p8v-bg0s.googlevideo.com/videoplayback?expire=1612936369&ei=UCAjYMHJO6iY1sQP3c-LwAY&ip=2804%3A431%3Ac7df%3Ab0c0%3Af1f5%3Aa746%3Ac740%3A8618&id=o-AJYwKPR5ZY2Fddb_dmQ-f-FPJ8BODygdWAIIPrDc-_WN&itag=22&source=youtube&requiressl=yes&mh=g1&mm=31%2C29&mn=sn-8p8v-bg0s%2Csn-bg0ezn7s&ms=au%2Crdu&mv=m&mvi=5&pcm2cms=yes&pl=47&initcwndbps=442500&vprv=1&mime=video%2Fmp4&ns=W3m1yfj_m3wIOtd9XHFUKUIF&ratebypass=yes&dur=3559.456&lmt=1580281442558172&mt=1612914543&fvip=5&c=WEB&txp=6216222&n=KIPUP0wgKiK8H5FW_M&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRQIgB08_W9v8PwjcWci6GPAgV5PPifUel2A7xf70ZmXEK98CIQDnUzppwjnkmSMjHSaT3iq2oHu-SaTyWX9_V4-Lvf3W7g%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpcm2cms%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRAIhAJWBDf2zhSnLI-s4AazoQ0-vll7rwuCgXPkTfJWAlrWiAh8fn1PRwTlcdK7DSxskqKXXhoqClYjxXrox85VRcRD4,1280,kaggle,0.449
1411,1519,Kaggle Titanic Competition Solution with Code [ 80% accuracy on SB ],Python & Machine learning cheat sheet at just 50 INR Buy from here:- ...,1,20200505,Machine Learning Hub,UCgyQ4pSntDf9hw9Rv4hmNBA,http://www.youtube.com/channel/UCgyQ4pSntDf9hw9Rv4hmNBA,UCgyQ4pSntDf9hw9Rv4hmNBA,https://www.youtube.com/channel/UCgyQ4pSntDf9hw9Rv4hmNBA,1323,1060,4.6190476,https://www.youtube.com/watch?v=hxauqndYYUo,,19.0,2.0,,youtube,438,kaggle,kaggle,https://i.ytimg.com/vi/hxauqndYYUo/maxresdefault.jpg,25,720,https://r3---sn-8p8v-bg0s.googlevideo.com/videoplayback?expire=1612936258&ei=4h8jYJeoFM_rwASZu5IY&ip=2804%3A431%3Ac7df%3Ab0c0%3Af1f5%3Aa746%3Ac740%3A8618&id=o-AO3z50ahqtbVe9ZYRGr3X85greRO_0Ssxmxka0ACRN2l&itag=22&source=youtube&requiressl=yes&mh=Bv&mm=31%2C29&mn=sn-8p8v-bg0s%2Csn-bg0eznls&ms=au%2Crdu&mv=m&mvi=3&pcm2cms=yes&pl=47&initcwndbps=456250&vprv=1&mime=video%2Fmp4&ns=zoO3LPHewoGtkTy1RVYFMu0F&ratebypass=yes&dur=1322.260&lmt=1588684369794537&mt=1612914284&fvip=3&c=WEB&txp=6216222&n=bxnwKJEXWJNxKDKBp2&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRgIhAMfOyJaaLLrPo7xOIhefzTWrV78dvaPM-a5zaUbns7efAiEA10gc5ianSHm3J1Kjto6vIMKRjia__2aVyWZEubm8A0s%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpcm2cms%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIhANiVOH1fwz9IpgN_UPG_-xQ8WlZb0_t4_e8P-KQT8yVZAiB8oARbZvald285gzoS064KQb5gvx3JrDzaOloPWBASpg%3D%3D,1280,kaggle,0.541
1412,1520,"Addison Howard, Maggie Demkin, Phil Culliton | Kaggle Team | CTDS.Show #79",Audio (Podcast Version) available here: https://anchor.fm/chaitimedatascience Subscribe here to the newsletter: ...,0,20200702,Chai Time Data Science,UCRjtBP-o5FbgRzX2BHQEFtQ,http://www.youtube.com/channel/UCRjtBP-o5FbgRzX2BHQEFtQ,UCRjtBP-o5FbgRzX2BHQEFtQ,https://www.youtube.com/channel/UCRjtBP-o5FbgRzX2BHQEFtQ,5152,474,5.0,https://www.youtube.com/watch?v=-eU2z8xWpEs,,15.0,0.0,,youtube,438,kaggle,kaggle,https://i.ytimg.com/vi/-eU2z8xWpEs/maxresdefault.jpg?v=5efe01e3,25,720,https://r12---sn-8p8v-bg0s.googlevideo.com/videoplayback?expire=1612936143&ei=bx8jYI2LEbqJ1sQPrYSoQA&ip=2804%3A431%3Ac7df%3Ab0c0%3Af1f5%3Aa746%3Ac740%3A8618&id=o-AGHK8w6MtGQqqEJnZJgPEZzQGFSkRLLyBlfFCAmYnf5I&itag=22&source=youtube&requiressl=yes&mh=m9&mm=31%2C29&mn=sn-8p8v-bg0s%2Csn-bg07dnzs&ms=au%2Crdu&mv=m&mvi=12&pl=47&initcwndbps=456250&vprv=1&mime=video%2Fmp4&ns=s7qaj3EnSb1LohFrAgIX0ygF&ratebypass=yes&dur=5151.695&lmt=1593705330537047&mt=1612914284&fvip=5&c=WEB&txp=6216222&n=XesShDm_Xi90AKJubm&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRQIgL6xHyMtWOQX_wG75sbdAboH4dlzUSQQporqadnYS8KICIQDm95Ro5Q5-l8BRM7ZQ0RyHT-M8Vq8eDDvkd52uwlSOEQ%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIgAPs_QXUVWZrEVPgSEFPwl7tgxROBn0usB1ggHIG05jUCIQCaNwzTOlOVIQSXPgkCOkz25gVfdNWXYkqBRL02QKjCLw%3D%3D,1280,kaggle,0.498
1065,1120,Les data sciences - Qu'est-ce que c'est ? A quoi ça sert?,Les ,0,20190905,biostatistique,UCww8jYELz4JmlkxT8FvNRAg,http://www.youtube.com/channel/UCww8jYELz4JmlkxT8FvNRAg,UCww8jYELz4JmlkxT8FvNRAg,https://www.youtube.com/channel/UCww8jYELz4JmlkxT8FvNRAg,250,15516,4.9625292,https://www.youtube.com/watch?v=vfiLvg5VMrY,,423.0,4.0,,youtube,559,data+science,data+science,https://i.ytimg.com/vi_webp/vfiLvg5VMrY/maxresdefault.webp,25,720,https://r14---sn-8p8v-bg0s.googlevideo.com/videoplayback?expire=1612935515&ei=-xwjYMe2CY-N1sQPk6y70AI&ip=2804%3A431%3Ac7df%3Ab0c0%3Af1f5%3Aa746%3Ac740%3A8618&id=o-ALK2vQvODfoOpgmkrcaKU8MBIH0QyfjyQAP4KUovA1M1&itag=22&source=youtube&requiressl=yes&mh=Dy&mm=31%2C29&mn=sn-8p8v-bg0s%2Csn-bg07dn6d&ms=au%2Crdu&mv=m&mvi=14&pl=47&initcwndbps=418750&vprv=1&mime=video%2Fmp4&ns=D1JVg3Nx_dOy9dTgErjYBb8F&ratebypass=yes&dur=249.869&lmt=1567696943144017&mt=1612913586&fvip=1&c=WEB&txp=2216222&n=kJiNFYeB45twdYbeQ0&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRQIgb13THLaMEysvx_CFrTRrSzhDN9YzvVeOHQ6EKipOJjoCIQCh18AAIexVgNa7oQsGovv383XrK32ies_pK_Nd8zjdlg%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRAIgKSv1puWSgdwZOSmZLGu6X12js21Nvp4j6OaOMgqmSMYCIC7EH97gZnrc-wvO7XG6zsRe9rh3IQ1GnwYeYg0IYlAz,1280,data+science,0.069
859,889,Experience Kaggle Days | Paris Edition January 2019 | Kaggle Days by LogicAI + Kaggle,Experience ,0,20190525,Kaggle,kaggledotcom,http://www.youtube.com/user/kaggledotcom,UCSNeZleDn9c74yQc-EKnVTA,https://www.youtube.com/channel/UCSNeZleDn9c74yQc-EKnVTA,188,779,5.0,https://www.youtube.com/watch?v=i3340OjnpWE,,16.0,0.0,,youtube,438,kaggle,kaggle,https://i.ytimg.com/vi/i3340OjnpWE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDtqw0fwXLIXOmu72qwkYdbze14og,25,720,https://r3---sn-8p8v-bg0s.googlevideo.com/videoplayback?expire=1612936743&ei=xyEjYJPmHIuG1sQPueCzqA4&ip=2804%3A431%3Ac7df%3Ab0c0%3Af1f5%3Aa746%3Ac740%3A8618&id=o-AMZlLLNrocJWqnE6c3gjflnB9DuHhwzy0DDHwGHPkZVD&itag=22&source=youtube&requiressl=yes&mh=m2&mm=31%2C29&mn=sn-8p8v-bg0s%2Csn-bg0ezn7e&ms=au%2Crdu&mv=m&mvi=3&pl=47&initcwndbps=460000&vprv=1&mime=video%2Fmp4&ns=qgtImwDHKuafzsfPSLZiWTMF&cnr=14&ratebypass=yes&dur=187.129&lmt=1558362964676651&mt=1612914770&fvip=3&c=WEB&txp=2211222&n=x1kcw78wTm74ERN_rq&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRAIgb9csIdVvjzntelfy8R_132XNaVgm36v1eDIvBXGooOQCIAXq3KOWJusvJn1OYVY-fixeWPxhCeHKwqBz7Yk_6VfI&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIgIoqvgJ38wTaRwQUhO7H91sbNLpM8iLw40qjBOIr3RVsCIQCDQSlGz3s7i-tcMnbIIkxjzvbqZo6kRsrYYMc24Vogsg%3D%3D,1280,kaggle,0.787
323,328,K-Means Clustering Model Using Python | Data Science Algorithms | Edureka | Data Science Rewind -3,Edureka ,1,20210205,edureka!,edurekaIN,http://www.youtube.com/user/edurekaIN,UCkw4JCwteGrDHIsyIIKo4tQ,https://www.youtube.com/channel/UCkw4JCwteGrDHIsyIIKo4tQ,2450,3332,4.961165,https://www.youtube.com/watch?v=3LYsizWNyzM,,102.0,1.0,,youtube,559,data+science,data+science,https://i.ytimg.com/vi/3LYsizWNyzM/maxresdefault.jpg?v=601cd1da,30,720,https://r5---sn-8p8v-bg0s.googlevideo.com/videoplayback?expire=1612934450&ei=0hgjYL-mOLaY1sQPlr-tgA0&ip=2804%3A431%3Ac7df%3Ab0c0%3Af1f5%3Aa746%3Ac740%3A8618&id=o-AEy13BS7ZOOsNmg1OkLNK74dEwM-7yNKdT3p-OYMeYWk&itag=22&source=youtube&requiressl=yes&mh=ra&mm=31%2C29&mn=sn-8p8v-bg0s%2Csn-bg07dn6l&ms=au%2Crdu&mv=m&mvi=5&pcm2cms=yes&pl=47&initcwndbps=438750&vprv=1&mime=video%2Fmp4&ns=k577zQ_Kb9wSCi6A_JjD0LAF&ratebypass=yes&dur=2450.053&lmt=1612621297256953&mt=1612912389&fvip=5&c=WEB&txp=5311224&n=B_isH41mmapnIx_J2j&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRAIgTqhVMcfTo_MgQ1aKm8BT9oryosSXNQPaXQWtdTElARMCIEbdfsBZGLATO1ejlOhqRFXGbbpsQAklv-Yjt8d6PPfL&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpcm2cms%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRgIhAMJmV1Tx1H6Qtc9aYTRuFCtBuLePXWiBqzmjYtasB5ejAiEAiT2Q2xOn_rUJkZBlZYIrSBMYMItW4h8EP60vqlEVFHk%3D,1280,data+science,0.105
1135,1200,Machine Learning | Singular Value Decomposition,"In linear algebra, the Singular Value Decomposition (SVD) of a matrix is a factorization of that matrix into three matrices.",0,20200307,RANJI RAJ,UCl1Tqc3U-TAOjuh4izHLsUw,http://www.youtube.com/channel/UCl1Tqc3U-TAOjuh4izHLsUw,UCl1Tqc3U-TAOjuh4izHLsUw,https://www.youtube.com/channel/UCl1Tqc3U-TAOjuh4izHLsUw,2015,16810,4.7705736,https://www.youtube.com/watch?v=4tvw-1HI45s,,378.0,23.0,,youtube,535,machine+learning,machine+learning,https://i.ytimg.com/vi_webp/4tvw-1HI45s/maxresdefault.webp,30,720,https://r15---sn-8p8v-bg0s.googlevideo.com/videoplayback?expire=1612933731&ei=AxYjYPX_Npqc5gTpoaToCg&ip=2804%3A431%3Ac7df%3Ab0c0%3Af1f5%3Aa746%3Ac740%3A8618&id=o-AFHxFeXVyahutXB5e-_6zYx2D0lIilxh9FsEKuWRC4Dk&itag=22&source=youtube&requiressl=yes&mh=Ji&mm=31%2C29&mn=sn-8p8v-bg0s%2Csn-bg07dnss&ms=au%2Crdu&mv=m&mvi=15&pl=47&initcwndbps=457500&vprv=1&mime=video%2Fmp4&ns=SkrsYoIENYp0ANIL18TZIN0F&ratebypass=yes&dur=2014.261&lmt=1583606587568238&mt=1612911645&fvip=6&c=WEB&txp=6216222&n=bYQIqwi_4VndNvU6Nb&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRgIhAIkUFj5vsxHH2c85JAhggwWcKYxvRE8Pr5Df_M_WbqryAiEA9nc5RqYi3JBWsDYcyYEK9wUA2ufFemxn63jmBvVz6Rs%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRgIhAM1FdE5jhXP2N16RyC0G1J3l5VM8JRlAEQp6P9scaOPGAiEA86NKrzK9BIy_cWekr-oCM8PLhQU8AC2rsDzm63uy2yo%3D,1280,machine+learning,0.1
878,908,Feature Extraction from Hand-written Character | Machine Learning with MATLAB,Prerequisite: Confusion Matrix | ,1,20210208,Knowledge Amplifier,UCLAvd_eAgG651taJPdKxD1A,http://www.youtube.com/channel/UCLAvd_eAgG651taJPdKxD1A,UCLAvd_eAgG651taJPdKxD1A,https://www.youtube.com/channel/UCLAvd_eAgG651taJPdKxD1A,572,8,5.0,https://www.youtube.com/watch?v=EiyflKzcfNw,,1.0,0.0,,youtube,535,machine+learning,machine+learning,https://i.ytimg.com/vi_webp/EiyflKzcfNw/maxresdefault.webp,24,720,https://r7---sn-8p8v-bg0s.googlevideo.com/videoplayback?expire=1612933280&ei=QBQjYMrDDpLwwAT-lqnACw&ip=2804%3A431%3Ac7df%3Ab0c0%3Af1f5%3Aa746%3Ac740%3A8618&id=o-AKrvvyvyEzoTW6CBRX9Hl5WSr0U_xSEalRlkQXWUq5YS&itag=22&source=youtube&requiressl=yes&mh=xs&mm=31%2C29&mn=sn-8p8v-bg0s%2Csn-bg0ezn7z&ms=au%2Crdu&mv=m&mvi=7&pl=47&initcwndbps=463750&vprv=1&mime=video%2Fmp4&ns=7sucOVl8PgMm1E2f083n8EUF&ratebypass=yes&dur=571.884&lmt=1612803558804555&mt=1612911412&fvip=1&c=WEB&txp=6216222&n=zlteGOZebMYLN_G-Ze&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRAIgT8gLhphQzNMEJX3SEhw_ibPm832rWHqQxAX72oo8qkwCICqUBRcaAWiC7XQDZOWziDMSW3a_CEZk6nFYrRyHMsWn&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIgM3N4uHHZ5upZ4T-eMy-m4dMNf3q9sJKTFXF53zAGuBoCIQC-MwJdw33fULp_ky7EQvvfFYQwYLIbXUYdj-ijJ7SS3A%3D%3D,1280,machine+learning,0.229
777,797,How to Get an Entry-Level Data Scientist Job?,"We'll go over education, experience, skills and finish up with a cohesive plan about the steps you need to take to start your ...",0,20200212,365 Data Science,UCEBpSZhI1X8WaP-kY_2LLcg,http://www.youtube.com/channel/UCEBpSZhI1X8WaP-kY_2LLcg,UCEBpSZhI1X8WaP-kY_2LLcg,https://www.youtube.com/channel/UCEBpSZhI1X8WaP-kY_2LLcg,598,103256,4.9170594,https://www.youtube.com/watch?v=tJPURyKJAR4,,3117.0,66.0,,youtube,559,data+science,data+science,https://i.ytimg.com/vi/tJPURyKJAR4/maxresdefault.jpg,25,720,https://r7---sn-8p8v-bg0s.googlevideo.com/videoplayback?expire=1612935318&ei=NRwjYIv5OtiH1sQPhfa2wAs&ip=2804%3A431%3Ac7df%3Ab0c0%3Af1f5%3Aa746%3Ac740%3A8618&id=o-AMmG6NkFKTPclwHGQtxQKy3zQfMYxjVRPl1jQGbD7FqO&itag=22&source=youtube&requiressl=yes&mh=yb&mm=31%2C29&mn=sn-8p8v-bg0s%2Csn-bg0ezne7&ms=au%2Crdu&mv=m&mvi=7&pcm2cms=yes&pl=47&initcwndbps=433750&vprv=1&mime=video%2Fmp4&ns=0rzXNCkHuyX0tlOZKSWZxLMF&cnr=14&ratebypass=yes&dur=597.774&lmt=1581873569821572&mt=1612913328&fvip=1&c=WEB&txp=5535432&n=6DKkzehEeGJggDktN-&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRAIgYWk7zJJb7XWNDnt3_XpD10YzLlCIIjN53u6XQDC7IdACIHssSdAY7Hlyo4tQIbpiEs6C096PFreOg33PYKpei3R0&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpcm2cms%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRgIhAI6gKIVHcfSQDJNFMJ2x4Tu1KwTR1ZsZ3p0RFwcgjTCrAiEA9PwBir7MzU3ipGQ0trPa0_W_fL7SGRdeukgb5FFe27E%3D,1280,data+science,0.024
